Time,Channel 1,Channel 2,Channel 3,Channel 4
1335,649,123,69,-104
1344,667,123,69,-104
1335,680,123,69,-104
1337,691,123,69,-104
1340,737,123,69,-103
1340,675,123,69,-104
1337,701,123,69,-104
1338,704,123,69,-104
1337,724,123,69,-104
1354,664,123,69,-104
1346,663,123,69,-104
1336,692,123,69,-104
1336,678,123,69,-104
1337,665,123,69,-104
1338,682,122,69,-104
1336,673,123,69,-104
1338,676,123,69,-104
1375,688,123,69,-104
1339,684,123,69,-104
1337,716,123,69,-104
1336,683,123,69,-104
1335,656,123,69,-104
1336,678,123,69,-103
1344,725,123,69,-103
1339,749,123,69,-104
1358,719,123,69,-104
1337,692,123,69,-104
1337,700,123,69,-104
1340,678,123,69,-104
1337,692,123,69,-104
1344,692,123,69,-104
1336,694,123,69,-104
1336,671,123,69,-104
1343,675,123,69,-104
1340,643,123,69,-104
1338,630,123,69,-104
1342,612,123,69,-104
1338,629,123,69,-104
1335,604,123,69,-104
1339,617,123,69,-104
1336,664,123,69,-104
1342,733,123,69,-104
1343,723,123,69,-104
1345,690,122,69,-104
1337,656,123,69,-104
1337,682,123,69,-104
1339,673,123,69,-104
1335,672,123,69,-104
1340,639,123,69,-104
1391,647,122,69,-104
1338,618,123,69,-104
1339,679,123,69,-104
1336,635,123,69,-104
1336,700,123,69,-104
1336,715,123,69,-104
1333,728,123,69,-104
1344,728,123,69,-104
1345,731,123,69,-104
1336,719,123,69,-104
1338,702,123,69,-104
1335,674,123,69,-104
1342,589,123,69,-104
1344,582,123,69,-104
1338,586,123,69,-104
1339,526,123,69,-104
1358,505,123,69,-104
1337,489,123,69,-103
1338,470,123,69,-103
1336,485,123,69,-103
1346,531,123,69,-103
1340,498,123,69,-103
1335,471,123,69,-102
1339,466,123,70,-102
1346,468,123,69,-103
1337,474,123,69,-104
1344,475,123,70,-104
1338,446,123,70,-105
1336,443,123,70,-105
1339,434,123,70,-104
1338,446,123,70,-105
1342,420,123,70,-105
1357,412,123,70,-105
1338,402,123,70,-105
1337,392,123,70,-105
1337,412,123,70,-104
1337,405,123,70,-105
1340,388,123,70,-105
1338,384,122,69,-105
1345,366,123,69,-105
1345,366,123,69,-104
1336,354,123,70,-105
1341,343,123,70,-105
1337,337,123,70,-105
1339,330,123,70,-104
1339,345,123,70,-105
1346,290,123,70,-105
1337,264,122,70,-105
1372,253,123,69,-105
1342,230,123,69,-104
1337,208,123,70,-105
1338,179,122,70,-105
1346,85,123,70,-105
1338,89,123,70,-105
1337,92,123,70,-104
1338,58,123,70,-105
1358,39,123,70,-105
1337,40,123,70,-105
1337,40,123,69,-104
1346,40,123,69,-104
1337,39,123,69,-105
1338,39,123,69,-105
1339,41,123,69,-105
1336,41,123,69,-105
1346,39,123,69,-105
1348,38,123,69,-105
1338,40,122,69,-106
1339,43,123,69,-105
1342,38,123,69,-104
1339,38,122,69,-105
1340,38,123,69,-105
1339,39,123,69,-105
1391,41,123,69,-105
1339,39,123,69,-104
1339,39,123,69,-105
1338,40,123,69,-104
1340,40,123,69,-105
1339,42,123,69,-104
1342,38,123,69,-104
